src_form,tgt_form,tgt_lang,meaning,sem_field,sem_cat,ID,Target_Form_ID,Target_Form_Row_ID,Target_WOLD_ID,Target_Language_ID_CLDF,Target_Glottocode,Source_Language,Source_Glottocode,Parameter_ID,Concepticon_ID,Concepticon_Gloss,Target_Borrowed,Target_Borrowed_Score,Borrowing_Comment,Borrowing_Source,label_loan,neg_type,pair_source,src_form_norm,tgt_form_norm,row_uid
туhу,tuγəɲiː,Ceq Wong,the blanket,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,туhу,tuγəɲiː,cognate_external_0005780
jʉrǝk,ʒʏrɵk,English,the wine,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jʉrǝk,ʒʏrɵk,cognate_external_0002302
bank,bánkì,Kanuri,the bank,Modern world,Noun,18027.0,Kanuri-23-44-1,24742.0,5.0,5.0,cent2050,English,stan1293,23-44,1284.0,BANK,1. clearly borrowed,1.0,,,1,positive,wold_positive,bank,bánkì,pos_0017134
urɑ:χ,ada,Mapudungun,the sheep,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,urɑ:χ,ada,noncognate_external_0000993
morog (morg-),morginen,Selice Romani,to mumble,Speech and language,Verb,929.0,SeliceRomani-18-16-1,49218.0,9.0,9.0,west2376,Hungarian,hung1274,18-16,128.0,MUMBLE,1. clearly borrowed,1.0,,,1,positive,wold_positive,morog (morg-),morginen,pos_0000916
"jürak,",sürex,Japanese,the bank,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,"jürak,",sürex,cognate_external_0006531
häčvä,sʉræx,Japanese,to tear,Basic actions and technology,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,häčvä,sʉræx,noncognate_external_0003342
jœræk,jөrǽk,Imbabura Quechua,the mare,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jœræk,jөrǽk,cognate_external_0002173
áwányí,ábbàaníi,Hausa,the father's brother,Kinship,Noun,10722.0,Hausa-2-512-2,10793.0,4.0,4.0,haus1257,Kanuri,cent2050,2-512,1985.0,PATERNAL UNCLE (FATHER'S BROTHER),1. clearly borrowed,1.0,,,1,positive,wold_positive,áwányí,ábbàaníi,pos_0010281
ɣarb,řɣāƀ,Tarifiyt Berber,the west,Spatial relations,Noun,13699.0,TarifiytBerber-12-46-1,2351.0,6.0,6.0,tari1263,Classical Arabic,,12-46,1817.0,WEST,1. clearly borrowed,1.0,,,1,positive,wold_positive,ɣarb,řɣāƀ,pos_0013101
ɨɾᴀːx,aɣulǯa,Selice Romani,the dust,The physical world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ɨɾᴀːx,aɣulǯa,noncognate_external_0008995
jɘrjæk,sürex,Bezhta,the fortress,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jɘrjæk,sürex,cognate_external_0006528
castellano,kashlan,Zinacantán Tzotzil,the chicken,Animals,Noun,6135.0,ZinacantanTzotzil-3-55-2,57054.0,33.0,33.0,tzot1259,Spanish,stan1288,3-55,1318.0,CHICKEN,1. clearly borrowed,1.0,,,1,positive,wold_positive,castellano,kashlan,pos_0005824
àwə̀,ɨraːx,Hausa,the button,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,àwə̀,ɨraːx,noncognate_external_0003012
sux,sukətʃɛn,Oroqen,the adze,Basic actions and technology,Noun,19239.0,Oroqen-9-251-1,37497.0,20.0,20.0,oroq1238,Khalkha,halh1238,9-251,290.0,ADZE,2. probably borrowed,0.75,,,1,positive,wold_positive,sux,sukətʃɛn,pos_0018315
йӧрӓк,hjerte,Gawwada,the finger,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,йӧрӓк,hjerte,cognate_external_0001950
motor,mɔɔtə̂ə,Thai,the motor,Modern world,Noun,20633.0,Thai-23-185-2,56779.0,23.0,23.0,thai1261,English,stan1293,23-185,110.0,MOTOR,1. clearly borrowed,1.0,,,1,positive,wold_positive,motor,mɔɔtə̂ə,pos_0019631
жӱрöк,hjarta,Otomi,the blanket,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,жӱрöк,hjarta,cognate_external_0002754
soleil,ɨraːx,Romanian,to rest,The body,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,soleil,ɨraːx,noncognate_external_0008207
curɨk,zəräk,Saramaccan,the freshwater eel,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,curɨk,zəräk,cognate_external_0002851
tengkok,taŋkɔk,Ceq Wong,the nape of the neck,The body,Noun,9021.0,CeqWong-4-281-1,4612.0,26.0,26.0,chew1245,Malay,stan1306,4-281,1347.0,NAPE (OF NECK),1. clearly borrowed,1.0,,,1,positive,wold_positive,tengkok,taŋkɔk,pos_0008617
raˀs,rasi,Swahili,the cape,The physical world,Noun,8050.0,Swahili-1-343-1,51628.0,1.0,1.0,swah1253,Arabic,stan1318,1-343,1662.0,CAPE,1. clearly borrowed,1.0,,,1,positive,wold_positive,raˀs,rasi,pos_0007666
jaka,mpanjàka,Malagasy,the queen,Social and political relations,Noun,3178.0,Malagasy-19-33-1,30715.0,28.0,28.0,plat1254,Malay,stan1306,19-33,1306.0,QUEEN,2. probably borrowed,0.75,,,1,positive,wold_positive,jaka,mpanjàka,pos_0003091
jiè,caij (2),White Hmong,the season,Time,Noun,7613.0,WhiteHmong-14-78-1,60894.0,25.0,25.0,hmon1333,Chinese,mand1415,14-78,691.0,SEASON,1. clearly borrowed,1.0,,,1,positive,wold_positive,jiè,caij (2),pos_0007235
ɟɵˈʟɔ,múkátai,Thai,the king,Social and political relations,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ɟɵˈʟɔ,múkátai,noncognate_external_0005449
kumalaːn,kumalaːn,Sakha,the rug,Basic actions and technology,Noun,17599.0,Sakha-9-771-1,45705.0,19.0,19.0,yaku1245,Evenki,even1259,9-771,292.0,RUG,1. clearly borrowed,1.0,,,1,positive,wold_positive,kumalaːn,kumalaːn,pos_0016739
gereči (Literary Mongolian),kerehit,Sakha,the witness,Law,Noun,17530.0,Sakha-21-23-2,46380.0,19.0,19.0,yaku1245,Mongolic,,21-23,1144.0,WITNESS,2. probably borrowed,0.75,,,1,positive,wold_positive,gereči (Literary Mongolian),kerehit,pos_0016672
suegro,swidru (2),Imbabura Quechua,the father-in-law (of a woman),Kinship,Noun,16327.0,ImbaburaQuechua-2-611-1,15173.0,37.0,37.0,imba1240,Spanish,stan1288,2-611,2254.0,FATHER-IN-LAW (OF WOMAN),1. clearly borrowed,1.0,,,1,positive,wold_positive,suegro,swidru (2),pos_0015531
muṣallā,msala,Swahili,the toilet,Modern world,Noun,21405.0,Swahili-23-52-2,53382.0,1.0,1.0,swah1253,Hindi-Urdu,urdu1245,23-52,219.0,TOILET,1. clearly borrowed,1.0,,,1,positive,wold_positive,muṣallā,msala,pos_0020403
sirwāl,suruali,Swahili,the trousers,Clothing and grooming,Noun,8156.0,Swahili-6-48-1,52250.0,1.0,1.0,swah1253,Arabic,stan1318,6-48,809.0,TROUSERS,1. clearly borrowed,1.0,,,1,positive,wold_positive,sirwāl,suruali,pos_0007772
iglesia,iglees,Q'eqchi',the church,Religion and belief,Noun,3896.0,Qeqchi-22-131-1,42520.0,34.0,34.0,kekc1242,Spanish,stan1288,22-131,1349.0,CHURCH,1. clearly borrowed,1.0,,,1,positive,wold_positive,iglesia,iglees,pos_0003808
xiépò,kyōhaku,Japanese,to threaten,Speech and language,Verb,2503.0,Japanese-18-44-2,21509.0,21.0,21.0,nucl1643,Chinese,mand1415,18-44,1192.0,THREATEN,1. clearly borrowed,1.0,,,1,positive,wold_positive,xiépò,kyōhaku,pos_0002427
fluka,fluka,Tarifiyt Berber,the boat,Motion,Noun,6028.0,TarifiytBerber-10-83-2,2229.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,10-83,1844.0,BOAT,1. clearly borrowed,1.0,,,1,positive,wold_positive,fluka,fluka,pos_0005728
ioрю̂къ,ɨraːx,White Hmong,the age,Time,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ioрю̂къ,ɨraːx,noncognate_external_0006869
ræng,rang,Archi,the colour/color,Sense perception,Noun,14223.0,Archi-15-61-1,942.0,16.0,16.0,arch1244,Persian,west2369,15-61,1613.0,COLOR,1. clearly borrowed,1.0,,,1,positive,wold_positive,ræng,rang,pos_0013564
tʃerekh,xabü,English,the palm of the hand,The body,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tʃerekh,xabü,noncognate_external_0005499
bljudtse,belis,Ket,the saucer,Food and drink,Noun,9433.0,Ket-5-36-1,25218.0,18.0,18.0,kett1243,Russian,russ1263,5-36,271.0,SAUCER,1. clearly borrowed,1.0,,,1,positive,wold_positive,bljudtse,belis,pos_0009025
πούς,ɨraχ,Dutch,the post or pole,The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,πούς,ɨraχ,noncognate_external_0000644
cyrek,mùnkí,Hausa,the car,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,cyrek,mùnkí,noncognate_external_0009115
ерак,mū,Imbabura Quechua,the saucer,Food and drink,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ерак,mū,noncognate_external_0005956
amaskiː,йирак,English,down,Spatial relations,Function word,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,amaskiː,йирак,noncognate_external_0000301
"(EH) *pwanh (販, fàn)",bán,Vietnamese,to sell,Possession,Verb,6619.0,Vietnamese-11-82-1,59222.0,24.0,24.0,viet1252,Old Chinese,,11-82,1571.0,SELL,2. probably borrowed,0.75,,,1,positive,wold_positive,"(EH) *pwanh (販, fàn)",bán,pos_0006307
diablillo,dyablillu,Imbabura Quechua,the grasshopper,Animals,Noun,16375.0,ImbaburaQuechua-3-93-1,15283.0,37.0,37.0,imba1240,Spanish,stan1288,3-93,607.0,GRASSHOPPER,1. clearly borrowed,1.0,,,1,positive,wold_positive,diablillo,dyablillu,pos_0015576
seprű,"šeprú, šeprúva",Selice Romani,the broom,Basic actions and technology,Noun,625.0,SeliceRomani-9-38-1,48586.0,9.0,9.0,west2376,Hungarian,hung1274,9-38,245.0,BROOM,1. clearly borrowed,1.0,,,1,positive,wold_positive,seprű,"šeprú, šeprúva",pos_0000613
buxārī,buxari,Bezhta,the chimney,The house,Noun,19070.0,Bezhta-7-33-1,3507.0,15.0,15.0,bezh1248,Arabic,stan1318,7-33,1305.0,CHIMNEY,1. clearly borrowed,1.0,,,1,positive,wold_positive,buxārī,buxari,pos_0018149
ʨërɛ́,dʒyrøk,Swahili,the aunt,Kinship,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ʨërɛ́,dʒyrøk,cognate_external_0000568
сүрэх,jөrǽk,Japanese,the banana,Agriculture and vegetation,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,сүрэх,jөrǽk,cognate_external_0000885
larix,lariks,Dutch,the larch,Agriculture and vegetation,Noun,15908.0,Dutch-8-991-1,6119.0,12.0,12.0,dutc1256,Latin,,8-991,116.0,LARCH,1. clearly borrowed,1.0,,,1,positive,wold_positive,larix,lariks,pos_0015116
dîner,diner,Dutch,the dinner,Food and drink,Noun,15830.0,Dutch-5-44-1,5877.0,12.0,12.0,dutc1256,French,stan1290,5-44,1833.0,DINNER (SUPPER),1. clearly borrowed,1.0,,,1,positive,wold_positive,dîner,diner,pos_0015038
þrír,drei,Sakha,the nail,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,þrír,drei,cognate_external_0005824
ʨërɛ́,джуре̒к,Indonesian,the tail,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ʨërɛ́,джуре̒к,cognate_external_0000567
dʒyrøk,múkátai,Tarifiyt Berber,sick/ill,The body,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,dʒyrøk,múkátai,noncognate_external_0005546
jøræk,herz,Swahili,the demon,Religion and belief,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jøræk,herz,cognate_external_0001904
ibu,ibu,Indonesian,the mother,Kinship,Noun,9472.0,Indonesian-2-36-1,16549.0,27.0,27.0,indo1316,Old Javanese,,2-36,1216.0,MOTHER,2. probably borrowed,0.75,,,1,positive,wold_positive,ibu,ibu,pos_0009064
bīja,biji,Indonesian,the grain,Agriculture and vegetation,Noun,14602.0,Indonesian-8-42-2,17202.0,27.0,27.0,indo1316,Sanskrit,sans1269,8-42,605.0,GRAIN,1. clearly borrowed,1.0,,,1,positive,wold_positive,bīja,biji,pos_0013942
häd ́žvä,tuɣɵni:,Selice Romani,to blink,The body,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,häd ́žvä,tuɣɵni:,noncognate_external_0002274
ašolgavtoms,akša,Sakha,big,Spatial relations,Adjective,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ašolgavtoms,akša,cognate_external_0004473
hawa,hawa,Bezhta,the air,The physical world,Noun,18597.0,Bezhta-1-71-1,2996.0,15.0,15.0,bezh1248,Avar,avar1256,1-71,27.0,AIR,2. probably borrowed,0.75,,,1,positive,wold_positive,hawa,hawa,pos_0017682
herz,sʉrəχ,Romanian,the toucan,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,herz,sʉrəχ,cognate_external_0006382
dschurak,джуре̒к,Gawwada,the witness,Law,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,dschurak,джуре̒к,cognate_external_0002434
akšə̑ńä,akšə̑man,Selice Romani,the cold,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšə̑ńä,akšə̑man,cognate_external_0005099
amai̯xji,mū,Otomi,the nephew,Kinship,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,amai̯xji,mū,noncognate_external_0008251
ерак,ɯrɑx,Tarifiyt Berber,the match,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ерак,ɯrɑx,cognate_external_0003576
àbór,xɛmu,Indonesian,to crouch,Motion,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,àbór,xɛmu,noncognate_external_0000292
soleil,sole,Selice Romani,the peace,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,soleil,sole,cognate_external_0000012
nóngmín,nōmin,Japanese,the farmer,Agriculture and vegetation,Noun,1978.0,Japanese-8-11-1,20538.0,21.0,21.0,nucl1643,Chinese,mand1415,8-11,979.0,FARMER,1. clearly borrowed,1.0,,,1,positive,wold_positive,nóngmín,nōmin,pos_0001934
osch-kol,ašnazi͔ńe,Takia,the mattress,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,osch-kol,ašnazi͔ńe,cognate_external_0009023
"*piān (邊, biān)",bên (2),Vietnamese,the edge,Spatial relations,Noun,6646.0,Vietnamese-12-353-1,59270.0,24.0,24.0,viet1252,Old Chinese,,12-353,863.0,EDGE,2. probably borrowed,0.75,,,1,positive,wold_positive,"*piān (邊, biān)",bên (2),pos_0006334
ἥλιος,sonne,Hawaiian,the sink,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ἥλιος,sonne,cognate_external_0005454
bit,řƀiŧ,Tarifiyt Berber,the room,The house,Noun,5374.0,TarifiytBerber-7-21-1,1938.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,7-21,1450.0,ROOM,1. clearly borrowed,1.0,,,1,positive,wold_positive,bit,řƀiŧ,pos_0005114
nuur,nûrrà,Kanuri,light(2),Sense perception,Adjective,17893.0,Kanuri-15-62-1,24365.0,5.0,5.0,cent2050,Arabic,stan1318,15-62,250.0,LIGHT (COLOR),1. clearly borrowed,1.0,,,1,positive,wold_positive,nuur,nûrrà,pos_0017002
"tiŋen, tiŋan",tɨŋa,Sakha,the lung,The body,Noun,17106.0,Sakha-4-441-1,45257.0,19.0,19.0,yaku1245,Evenki,even1259,4-441,688.0,LUNG,1. clearly borrowed,1.0,,,1,positive,wold_positive,"tiŋen, tiŋan",tɨŋa,pos_0016287
óscha,óša,Ceq Wong,the fishnet,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,óscha,óša,cognate_external_0005362
mō[nǯ]ika,àm,Swahili,to cut,Basic actions and technology,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mō[nǯ]ika,àm,noncognate_external_0001533
о́ша,osch-kol,Thai,to want,Emotions and values,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,о́ша,osch-kol,cognate_external_0005348
pes,ada,Hausa,the lamp or torch,The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,pes,ada,noncognate_external_0009046
mangkuk,baŋkok,Ceq Wong,the bowl,Food and drink,Noun,9042.0,CeqWong-5-33-1,4743.0,26.0,26.0,chew1245,Malay,stan1306,5-33,1530.0,BOWL,1. clearly borrowed,1.0,,,1,positive,wold_positive,mangkuk,baŋkok,pos_0008637
nuănlú,danro,Japanese,the fireplace,The house,Noun,1964.0,Japanese-7-31-1,20496.0,21.0,21.0,nucl1643,Chinese,mand1415,7-31,185.0,FIREPLACE,1. clearly borrowed,1.0,,,1,positive,wold_positive,nuănlú,danro,pos_0001921
kangourou,cangur,Romanian,the kangaroo,Animals,Noun,11445.0,Romanian-3-88-1,43045.0,8.0,8.0,roma1327,French,stan1290,3-88,164.0,KANGAROO,1. clearly borrowed,1.0,,,1,positive,wold_positive,kangourou,cangur,pos_0010904
señal,señä,Otomi,the scar,The body,Noun,16740.0,Otomi-4-858-1,38707.0,35.0,35.0,mezq1235,Spanish,stan1288,4-858,497.0,SCAR,1. clearly borrowed,1.0,,,1,positive,wold_positive,señal,señä,pos_0015941
akšə,akša,Yaqui,the religion,Religion and belief,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšə,akša,cognate_external_0004919
akša·,akʃa,Mapudungun,the table,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akša·,akʃa,cognate_external_0010110
šat'aħa,šđ'əħ,Tarifiyt Berber,to dance,Motion,Verb,13653.0,TarifiytBerber-10-44-1,2183.0,6.0,6.0,tari1263,Classical Arabic,,10-44,1879.0,DANCE,1. clearly borrowed,1.0,,,1,positive,wold_positive,šat'aħa,šđ'əħ,pos_0013058
chivo,chifu,Mapudungun,the he-goat,Animals,Noun,3575.0,Mapudungun-3-37-2,34453.0,41.0,41.0,mapu1245,Spanish,stan1288,3-37,2475.0,MALE GOAT,1. clearly borrowed,1.0,,,1,positive,wold_positive,chivo,chifu,pos_0003487
sigaret,sigalë́ti,Saramaccan,the cigarette,Modern world,Noun,5037.0,Saramaccan-23-59-1,47758.0,36.0,36.0,sara1340,Dutch,dutc1256,23-59,969.0,CIGARETTE,1. clearly borrowed,1.0,,,1,positive,wold_positive,sigaret,sigalë́ti,pos_0004840
polis,poles,Ceq Wong,the police,Modern world,Noun,9312.0,CeqWong-23-33-1,5348.0,26.0,26.0,chew1245,Malay,stan1306,23-33,656.0,POLICE,1. clearly borrowed,1.0,,,1,positive,wold_positive,polis,poles,pos_0008905
aləf,ařəf,Tarifiyt Berber,a thousand,Quantity,Function word,5560.0,TarifiytBerber-13-106-1,2408.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,13-106,1843.0,THOUSAND,1. clearly borrowed,1.0,,,1,positive,wold_positive,aləf,ařəf,pos_0005285
xorɨ,akʃa,Q'eqchi',the buffalo,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,xorɨ,akʃa,noncognate_external_0002472
ɨɾᴀːx,ʔɘrakh,Q'eqchi',to share,Possession,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ɨɾᴀːx,ʔɘrakh,cognate_external_0003287
syrex,акшы͂лгы͂фты͂мс,English,the coconut,Agriculture and vegetation,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,syrex,акшы͂лгы͂фты͂мс,noncognate_external_0001360
ašna·za,aɣulǯa,Hawaiian,the bicycle,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ašna·za,aɣulǯa,noncognate_external_0006602
syrex,sürex,Hawaiian,the fever,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,syrex,sürex,cognate_external_0000790
akšə̑ldə̑ms,akšu,White Hmong,the ash,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšə̑ldə̑ms,akšu,cognate_external_0004819
belle-fille,schoondochter,Dutch,the daughter-in-law (of a man),Kinship,Noun,15759.0,Dutch-2-64-1,5522.0,12.0,12.0,dutc1256,French,stan1290,2-64,2265.0,DAUGHTER-IN-LAW (OF MAN),5. no evidence for borrowing,0.0,,,1,positive,wold_positive,belle-fille,schoondochter,pos_0014967
akšaza,akšə̑man,Mapudungun,the lagoon,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšaza,akšə̑man,cognate_external_0005146
xad-,kadɪwʊn,Oroqen,the sickle or scythe,Agriculture and vegetation,Noun,19229.0,Oroqen-8-33-1,37435.0,20.0,20.0,oroq1238,Dagur,daur1238,8-33,2132.0,SICKLE OR SCYTHE,1. clearly borrowed,1.0,,,1,positive,wold_positive,xad-,kadɪwʊn,pos_0018305
sol,mùnkí,Indonesian,the rabbit,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sol,mùnkí,noncognate_external_0006042
ebure,aɣulǯa,Mapudungun,the cheese,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ebure,aɣulǯa,cognate_external_0010423
crioulo,kijóo,Saramaccan,the young man,Kinship,Noun,5147.0,Saramaccan-2-251-1,46569.0,36.0,36.0,sara1340,Sranan,sran1240,2-251,76.0,YOUNG MAN,1. clearly borrowed,1.0,,,1,positive,wold_positive,crioulo,kijóo,pos_0004915
ğauz,jozi,Swahili,the pair,Quantity,Noun,8283.0,Swahili-13-37-1,52848.0,1.0,1.0,swah1253,Arabic,stan1318,13-37,1888.0,PAIR,1. clearly borrowed,1.0,,,1,positive,wold_positive,ğauz,jozi,pos_0007899
àbór,ʨyrɛ́k,Ket,the lead,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,àbór,ʨyrɛ́k,noncognate_external_0004014
dschuragym,jɘrjæk,White Hmong,immediately,Time,Function word,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,dschuragym,jɘrjæk,cognate_external_0007410
lock,laka,Hawaiian,the padlock,The house,Noun,7881.0,Hawaiian-7-232-1,12929.0,30.0,30.0,hawa1245,English,stan1293,7-232,336.0,PADLOCK,1. clearly borrowed,1.0,,,1,positive,wold_positive,lock,laka,pos_0007498
wirimo,wirimɔ́,Hup,the citrus fruit,Agriculture and vegetation,Noun,2734.0,Hup-8-83-2,14435.0,39.0,39.0,hupd1244,Tukano,tuca1252,8-83,1126.0,CITRUS FRUIT,1. clearly borrowed,1.0,,,1,positive,wold_positive,wirimo,wirimɔ́,pos_0002651
ṣifr,zero,Japanese,zero,Quantity,Function word,13108.0,Japanese-13-1,21040.0,21.0,21.0,nucl1643,Arabic,stan1318,13,1294.0,ZERO,1. clearly borrowed,1.0,,,1,positive,wold_positive,ṣifr,zero,pos_0012557
grazd,grajd,Romanian,the stable or stall,Animals,Noun,11431.0,Romanian-3-19-1,42926.0,8.0,8.0,roma1327,Bulgarian,bulg1262,3-19,851.0,STABLE,1. clearly borrowed,1.0,,,1,positive,wold_positive,grazd,grajd,pos_0010890
adobe,adubi,Imbabura Quechua,the adobe,The house,Noun,16471.0,ImbaburaQuechua-7-64-1,15603.0,37.0,37.0,imba1240,Spanish,stan1288,7-64,901.0,ADOBE,1. clearly borrowed,1.0,,,1,positive,wold_positive,adobe,adubi,pos_0015672
tribunal,tribunäl,Otomi,the court,Law,Noun,16939.0,Otomi-21-15-2,40410.0,35.0,35.0,mezq1235,Spanish,stan1288,21-15,1068.0,COURT,1. clearly borrowed,1.0,,,1,positive,wold_positive,tribunal,tribunäl,pos_0016140
ʕaql,ãq'lo,Bezhta,the mind,Cognition,Noun,19107.0,Bezhta-17-11-1,4093.0,15.0,15.0,bezh1248,Arabic,stan1318,17-11,1562.0,MIND,1. clearly borrowed,1.0,,,1,positive,wold_positive,ʕaql,ãq'lo,pos_0018185
pútáo,budō,Japanese,the grape,Food and drink,Noun,1918.0,Japanese-5-76-1,20366.0,21.0,21.0,nucl1643,Chinese,mand1415,5-76,920.0,GRAPE,1. clearly borrowed,1.0,,,1,positive,wold_positive,pútáo,budō,pos_0001876
ɨrɑχ,чирѐ,Kali'na,the paper,Speech and language,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ɨrɑχ,чирѐ,noncognate_external_0004687
dschuragym,йӧрӓк,Indonesian,if,Cognition,Function word,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,dschuragym,йӧрӓк,cognate_external_0007284
ṣābūn,sàabúlìi,Hausa,the soap,Clothing and grooming,Noun,15108.0,Hausa-6-95-1,11307.0,4.0,4.0,haus1257,Arabic,stan1318,6-95,788.0,SOAP,1. clearly borrowed,1.0,,,1,positive,wold_positive,ṣābūn,sàabúlìi,pos_0014448
Auto,awto,Lower Sorbian,the car,Modern world,Noun,18260.0,LowerSorbian-23-14-1,29184.0,10.0,10.0,lowe1385,New High German,stan1295,23-14,1111.0,CAR,1. clearly borrowed,1.0,,,1,positive,wold_positive,Auto,awto,pos_0017353
angur,?aŋùn,Thai,the grape,Food and drink,Noun,20488.0,Thai-5-76-1,55468.0,23.0,23.0,thai1261,Bengali,beng1280,5-76,920.0,GRAPE,1. clearly borrowed,1.0,,,1,positive,wold_positive,angur,?aŋùn,pos_0019489
fratello,aɣoga,Tarifiyt Berber,the charcoal,The physical world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,fratello,aɣoga,noncognate_external_0002422
zəräk,jerәk,Lower Sorbian,the cup,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,zəräk,jerәk,cognate_external_0008019
ákúp,mundaɣa,Kildin Saami,the number,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ákúp,mundaɣa,noncognate_external_0007730
чурегмъ,джурегымъ,Seychelles Creole,the good luck,Emotions and values,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,чурегмъ,джурегымъ,cognate_external_0007941
tshjet,cèt,Thai,seven,Quantity,Function word,20895.0,Thai-13-07-1,56118.0,23.0,23.0,thai1261,Middle Chinese,midd1344,13-07,1704.0,SEVEN,1. clearly borrowed,1.0,,,1,positive,wold_positive,tshjet,cèt,pos_0019893
akšana,ošó,Tarifiyt Berber,the drum,Speech and language,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšana,ošó,cognate_external_0005139
cuarto,kwaart,Q'eqchi',the room,The house,Noun,3722.0,Qeqchi-7-21-1,41383.0,34.0,34.0,kekc1242,Spanish,stan1288,7-21,1450.0,ROOM,1. clearly borrowed,1.0,,,1,positive,wold_positive,cuarto,kwaart,pos_0003634
barr,bara,Swahili,the mainland,The physical world,Noun,8045.0,Swahili-1-26-1,51615.0,1.0,1.0,swah1253,Arabic,stan1318,1-26,166.0,MAINLAND,1. clearly borrowed,1.0,,,1,positive,wold_positive,barr,bara,pos_0007661
